time,temperature,duty_cycle,isOn
2.1457672119140625e-06,22.393834820874133,100,True
0.5012166500091553,22.393834820874133,100,True
1.0022332668304443,22.41738057361607,100,True
1.5032117366790771,22.498125670121453,100,True
2.0041849613189697,22.498125670121453,100,True
2.505164623260498,22.52841186717359,100,True
3.0061583518981934,22.622659681621087,100,True
3.507075786590576,22.64622740390331,100,True
4.008055210113525,22.716944634532865,100,True
4.509052753448486,22.74725854342472,100,True
5.0104005336761475,22.78431425269156,100,True
5.5117456912994385,22.915742004609342,100,True
6.013100624084473,22.979798779436692,100,True
6.5144877433776855,23.02363781701399,100,True
7.015744686126709,23.094473372442735,100,True
7.518411874771118,23.074232274812914,100,True
8.019631385803223,23.14845897949425,100,True
8.5208420753479,23.215960308992067,100,True
9.02207612991333,23.310498811844866,100,True
9.523459911346436,23.452388494667844,100,True
10.024682521820068,23.519990314980475,100,True
10.525980472564697,23.60452527943761,100,True
11.027143955230713,23.63834956486386,100,True
11.528347730636597,23.618054282653702,100,True
12.029557704925537,23.75339685538131,100,True
12.53076696395874,23.80417527733431,100,True
13.031922101974487,23.851580942553255,100,True
13.534367799758911,23.94304057839878,100,True
14.035640001296997,23.976926151409543,100,True
14.53685975074768,24.20412534801261,100,True
15.038087368011475,24.227879526867184,100,True
15.539336204528809,24.227879526867184,100,True
16.040545225143433,24.33311599310173,100,True
16.541964054107666,24.38066342811635,100,True
17.043205499649048,24.472400005935185,100,True
17.54440712928772,24.533585822625184,100,True
18.04555082321167,24.601596766167575,100,True
18.54676389694214,24.676441650193794,100,True
19.047914505004883,24.741108432592682,100,True
19.55038285255432,24.833048588491806,100,True
20.051679372787476,24.965946336891193,100,True
20.553150177001953,25.02732234338572,100,True
21.05446743965149,25.06825339177749,100,True
21.555810928344727,25.14673552331783,100,True
22.057088613510132,25.228673761196262,100,True
22.558351755142212,25.296990238797775,100,True
23.05962324142456,25.324325721771686,100,True
23.56096339225769,25.443978866585667,100,True
24.062326669692993,25.505553469099198,100,True
24.563671827316284,25.553463210949758,100,True
25.065017223358154,25.67330875283409,100,True
25.56627917289734,25.786400423133387,100,True
26.067443132400513,25.827547700162427,100,True
26.568692684173584,25.916742774057695,100,True
27.06988787651062,25.97166131079183,100,True
27.571088314056396,26.040341150413326,100,True
28.0722553730011,26.11249320306149,100,True
28.574370622634888,26.177807695522063,100,True
29.075756549835205,26.263797633044817,100,True
29.577109575271606,26.367061159958723,100,True
30.07830047607422,26.40494533223506,100,True
30.579524278640747,26.484194256829255,100,True
31.080758810043335,26.618687206910693,100,True
31.582078218460083,26.67045401981551,100,True
32.08323812484741,26.736056568143226,100,True
32.58460235595703,26.78441780040299,100,True
33.08586049079895,26.832798268920556,100,True
33.587085008621216,26.95383439124072,100,True
34.08831238746643,27.002283138267558,100,True
34.58953833580017,27.109633075499517,100,True
35.09076142311096,27.15121421021081,100,True
35.592138051986694,27.24135757022924,100,True
36.093300580978394,27.34198505555395,100,True
36.59453582763672,27.401014679024172,100,True
37.09578204154968,27.50525950593277,100,True
37.59699559211731,27.546984433581315,100,True
38.098252058029175,27.602641863013503,100,True
38.599610567092896,27.727973073059445,100,True
39.100826263427734,27.7419075482037,100,True
39.60212182998657,27.818578837101086,100,True
40.10334491729736,27.96859260139945,100,True
40.60456585884094,28.003509454295795,100,True
41.1057813167572,28.080366691977588,100,True
41.607120752334595,28.178265505678326,100,True
42.108288288116455,28.230748714143033,100,True
42.60951566696167,28.346304588036162,100,True
43.11072278022766,28.36032009238619,100,True
