time,temperature,duty_cycle,isOn
2.86102294921875e-06,82.42179509396522,100,True
0.5012779235839844,86.87739651901887,100,True
1.0022246837615967,87.66972841073317,100,True
1.5031380653381348,87.43516610898035,100,True
2.0040695667266846,87.55989583167008,100,True
2.5049796104431152,87.63976749141756,100,True
3.005887269973755,87.59483537487966,100,True
3.5067899227142334,87.87459470601448,100,True
4.0076823234558105,87.58485196560338,100,True
4.508630275726318,87.83460241785605,100,True
5.009868621826172,87.1112604094763,100,True
5.511090993881226,87.84459965015901,100,True
6.012375116348267,88.20988563401954,100,True
6.513576507568359,88.06468120822626,100,True
7.014772415161133,88.22491369136537,100,True
7.515996217727661,87.92959876512117,100,True
8.017193794250488,88.74167854272741,100,True
8.518385410308838,89.16934086425101,100,True
9.019721269607544,88.76680450035951,100,True
9.520915508270264,89.0031748994262,100,True
10.022111177444458,88.62112645861413,100,True
10.523308277130127,89.70930809388074,100,True
11.02452039718628,89.49713915646771,100,True
11.525711059570312,89.47694748669312,100,True
12.02690315246582,89.25500801387682,100,True
12.528166770935059,89.76492371075426,100,True
13.02936577796936,89.73964142161691,100,True
13.530559778213501,90.69824261918279,100,True
14.031751155853271,89.91670413570472,100,True
14.532957077026367,90.47452858398674,100,True
15.034159421920776,91.09056977445005,100,True
15.535370826721191,90.56600693673875,100,True
16.036601543426514,91.93494811411676,100,True
16.537833213806152,91.11097964554415,100,True
17.039045333862305,91.28458184459578,100,True
17.540316343307495,91.97088456812935,100,True
18.04151439666748,91.87849570257742,100,True
18.54272770881653,92.39256921859203,100,True
19.04394793510437,92.89830055925432,100,True
19.54516839981079,92.92932758694133,100,True
20.04637622833252,93.36968670881583,100,True
20.547592163085938,93.72308311593372,100,True
21.0488178730011,93.29705200526303,100,True
21.5500385761261,94.28121906134953,100,True
22.051248788833618,94.76318348841392,100,True
22.55249810218811,94.41199530428833,100,True
23.05369782447815,94.8051860745743,100,True
23.554922103881836,95.43704704921169,100,True
24.056217670440674,95.42648764854698,100,True
24.55742597579956,95.84963043160832,100,True
25.058631658554077,96.24246090832662,100,True
25.55984592437744,96.26373462023508,100,True
26.06109881401062,96.86643077108607,100,True
26.56230926513672,97.09129985689873,100,True
27.063535928726196,97.97936944544205,100,True
27.564775466918945,98.16331108235812,100,True
28.06599712371826,98.358433539001,100,True
28.56722116470337,99.81757833528121,100,True
29.068482160568237,99.52621197823294,100,True
29.569701671600342,100.4750108204887,100,True
30.070947885513306,101.26554949372735,100,True
30.572237253189087,101.27114058061335,100,True
31.073461532592773,101.3382601110539,100,True
31.574666500091553,102.90728416957955,100,True
32.075926542282104,103.36971551569161,100,True
32.577149629592896,104.09400754659202,100,True
33.07837700843811,104.42949180037101,100,True
33.57959222793579,105.38544195849681,100,True
34.080814838409424,106.08610571079379,100,True
34.58203744888306,106.45357474447133,100,True
35.08325242996216,107.43384457716462,100,True
35.5844988822937,108.14075314549723,100,True
36.085715770721436,107.4879946099174,100,True
36.58692193031311,109.24733415365978,100,True
37.08818054199219,109.84090248182906,100,True
37.589396715164185,109.97759708526888,100,True
38.090614318847656,111.2510532737059,100,True
38.59183478355408,112.5924788561291,100,True
39.09307909011841,112.23870419463924,100,True
39.594287395477295,114.52118624548888,100,True
40.095494508743286,114.26969953589202,100,True
40.59666562080383,115.71851348152285,100,True
41.097880840301514,116.38319183657813,100,True
41.59909677505493,117.4898747726603,100,True
42.10039973258972,118.0188616777877,100,True
42.60162925720215,117.96995858429062,100,True
43.1028413772583,119.56076032900614,100,True
43.60418128967285,120.50562254119058,100,True
44.10546612739563,122.01348591287609,100,True
44.60668325424194,122.31203874051818,100,True
45.10790252685547,123.4295338394362,100,True
45.60910224914551,124.53697533569988,100,True
46.110300064086914,127.86547996070459,100,True
46.611493825912476,125.84750538115708,100,True
47.11269807815552,129.2283796968698,100,True
47.613893032073975,130.5555738211591,100,True
48.1150860786438,129.3209596472463,100,True
48.61639451980591,130.36652114793895,100,True
49.11760973930359,133.64280115557062,100,True
49.618821144104004,131.24840743239196,100,True
50.12019205093384,133.75204856542427,100,True
50.62140893936157,132.72277210502205,100,True
51.12260413169861,135.73752184541905,100,True
51.62380003929138,136.9700828477608,100,True
52.12499976158142,138.21149263735595,100,True
52.62621545791626,141.99034811544612,100,True
53.12742209434509,138.9682731827226,100,True
53.62862992286682,143.60677855543753,100,True
54.12985563278198,141.4623411321116,100,True
54.63108253479004,144.36734159659812,100,True
55.13239645957947,145.92243811979768,100,True
55.633548974990845,145.2406146279319,100,True
56.13476252555847,146.79909337306214,100,True
56.63606572151184,146.462834659846,100,True
57.137271881103516,148.57404300798044,100,True
57.638495206832886,147.44286902938887,100,True
58.139705419540405,148.73077840106646,100,True
58.64089345932007,151.4964482275097,100,True
59.142096757888794,153.12769011550705,100,True
59.643390417099,151.33106758823374,100,True
60.144668102264404,152.20210676463068,100,True
60.645888805389404,154.24488177318017,100,True
61.148112535476685,155.2498058991676,100,True
61.64934754371643,155.34590291622857,100,True
62.152591943740845,157.6654275220232,100,True
62.65395498275757,158.56522864897005,100,True
63.15530776977539,160.08134120572583,100,True
63.65661406517029,159.28787521496918,100,True
64.15794014930725,163.6287263342423,30.761043771567188,True
64.65917944908142,162.1450252109894,100,True
65.16045355796814,163.61253732827396,100,True
65.6616280078888,163.4509335582531,100,True
66.1628532409668,165.5429852483431,100,True
66.66411638259888,165.72835823101258,100,True
67.16530203819275,165.81284567440645,100,True
67.66860151290894,167.5331954320061,100,True
68.16983127593994,170.303728649346,100,True
68.67106103897095,171.1995643636626,100,True
69.17246866226196,170.24826743811974,100,True
69.67368769645691,172.49674038603825,100,True
70.17492651939392,174.28696322776295,100,True
70.6762375831604,175.50332513066706,100,True
71.17745041847229,176.0812262303524,100,True
71.67867064476013,177.3424875456642,100,True
72.18006205558777,177.47037639215029,100,True
72.68125915527344,181.5131659088264,0,True
73.18460321426392,182.82550393950618,100,True
73.68594813346863,184.17297744203768,100,True
74.1872820854187,184.02686893618056,100,True
74.68865776062012,187.08426515496052,0,True
75.1898922920227,187.68198965979673,100,True
75.69125628471375,188.07565099144404,100,True
76.19265866279602,186.69821863785057,100,True
76.69404315948486,188.12837136698602,76.0959766891495,True
77.1952714920044,190.72573645718438,0,True
77.69652342796326,193.78646656555264,0,True
78.19801163673401,193.43389961992756,100,True
78.69922399520874,198.5412846413949,0,True
79.20046496391296,197.80248778121785,100,True
79.70185089111328,197.70690251983297,100,True
80.20306134223938,200.68850590165556,0,False
80.70427799224854,224.49864980996824,0,False
81.20570492744446,221.4603116473877,100,False
81.70706582069397,220.9123171492521,0,False
82.20846152305603,222.88092514590625,0,False
82.70967245101929,225.94812831820457,0,False
83.21088290214539,230.72128305039206,0,False
83.71215605735779,228.05591567001153,41.391895011607005,False
84.21339154243469,230.48429929840643,0,False
84.71462607383728,236.14469753059262,0,False
85.21585130691528,231.6191804030226,100,False
85.71713328361511,238.6904259526848,0,False
86.2183575630188,231.43842516040723,100,False
86.71960186958313,235.4289466441761,0,False
87.22084259986877,233.77294653949087,0,False
87.72213244438171,230.36618969022413,36.10403348748474,False
88.22350907325745,233.27320369773764,0,False
88.72486758232117,229.37239112089412,95.30368701088787,False
